source file,offset,japanese,translation status,existing translations
8/S8012.DAT,0x4794C,石<CTRL:00>え！攻<G:7>！<CTRL:00><G:5><CTRL:00>に<CTRL:00>先<G:10><CTRL:00><CTRL:FF><CTRL:FF>4<CTRL:00>た<CTRL:00><CTRL:F7><CTRL:FF>う<CTRL:00><G:3><CTRL:00>な<CTRL:00>石<CTRL:00>グ（<G:15><CTRL:FF>！<CTRL:00><G:12><CTRL:00><G:3><CTRL:00>の<CTRL:00>石<CTRL:00>グ（見！！<CTRL:00><G:12><CTRL:00><G:3><CTRL:00>し<CTRL:00>石<CTRL:00>か<G:7><G:989>！<CTRL:00><G:12><CTRL:00><G:3><CTRL:00>4<CTRL:00>石,untranslated,
8/S8012.DAT,0x479A2,石<CTRL:00>え！攻<G:7>！<CTRL:00><G:3><CTRL:00>に<CTRL:00>先<G:10><CTRL:00><CTRL:FF><CTRL:FF>4<CTRL:00>た<CTRL:00><CTRL:F7><CTRL:FF>う<CTRL:00><G:3><CTRL:00><G:25><CTRL:00>石,untranslated,
8/S8012.DAT,0x479DC,<CTRL:00><CTRL:FF>0<CTRL:00><G:25><CTRL:00>や<CTRL:00>0<CTRL:00>た<CTRL:00>や<CTRL:00>0<CTRL:00>4<CTRL:00>や<CTRL:00>う<CTRL:00>ら<CTRL:00><G:2><CTRL:00>で！て,untranslated,
8/S8012.DAT,0x47A2C,敵 <G:6><CTRL:00>4<CTRL:00>敵 <G:6><CTRL:00>の<CTRL:00>敵 <G:6><CTRL:00>な<CTRL:00>敵 <G:6><CTRL:00>し<CTRL:00>敵 う<CTRL:00><G:7><CTRL:00>6<CTRL:00>ど！<G:7><CTRL:00>4<CTRL:00>じ！<G:7><CTRL:00>の<CTRL:00>マ！<G:7><CTRL:00>な<CTRL:00>タ！<G:7><CTRL:00>し<CTRL:00>シ！う<CTRL:00><G:7><CTRL:00>6<CTRL:00>出！<G:7><CTRL:00>4<CTRL:00>ね！<G:7><CTRL:00>の<CTRL:00>下！<G:7><CTRL:00>な<CTRL:00>何！<G:7><CTRL:00>し<CTRL:00>チ！う<CTRL:00>を<CTRL:00><G:2><CTRL:00>ゃ う<CTRL:00>ら<CTRL:00><G:2><CTRL:00>2！に<CTRL:00>ろ て,untranslated,
8/S8012.DAT,0x47A4C,ど！<G:7><CTRL:00>4<CTRL:00>じ！<G:7><CTRL:00>の<CTRL:00>マ！<G:7><CTRL:00>な<CTRL:00>タ！<G:7><CTRL:00>し<CTRL:00>シ！う<CTRL:00><G:7><CTRL:00>6<CTRL:00>出！<G:7><CTRL:00>4<CTRL:00>ね！<G:7><CTRL:00>の<CTRL:00>下！<G:7><CTRL:00>な<CTRL:00>何！<G:7><CTRL:00>し<CTRL:00>チ！う<CTRL:00>を<CTRL:00><G:2><CTRL:00>ゃ う<CTRL:00>ら<CTRL:00><G:2><CTRL:00>2！に<CTRL:00>ろ て,untranslated,
8/S8012.DAT,0x47A6C,出！<G:7><CTRL:00>4<CTRL:00>ね！<G:7><CTRL:00>の<CTRL:00>下！<G:7><CTRL:00>な<CTRL:00>何！<G:7><CTRL:00>し<CTRL:00>チ！う<CTRL:00>を<CTRL:00><G:2><CTRL:00>ゃ う<CTRL:00>ら<CTRL:00><G:2><CTRL:00>2！に<CTRL:00>ろ て,untranslated,
8/S8012.DAT,0x47AC0,<G:90>！<G:7><CTRL:00>4<CTRL:00>霊！う<CTRL:00> <CTRL:00>！<CTRL:00><CTRL:FC>  <CTRL:00><G:3><CTRL:00><CTRL:FC> ,untranslated,
8/S8012.DAT,0x47AE6,て！<G:6><CTRL:00>4<CTRL:00>て！<G:6><CTRL:00>の<CTRL:00>て！<G:6><CTRL:00>な<CTRL:00>て！<G:6><CTRL:00>し<CTRL:00>て！う,untranslated,
8/S8012.DAT,0x47D3C,精。ンを？らわた,untranslated,
8/S8012.DAT,0x47D5A,<CTRL:E5>！値ひれ<G:544>投ミベ<CTRL:E6><CTRL:00><CTRL:E5>！場ふ<G:544>投ミベ<CTRL:E6><CTRL:00><CTRL:E5>！年 が精ん<CTRL:E6><CTRL:00><CTRL:E5>！もー出っん<CTRL:E6>,untranslated,
8/S8012.DAT,0x47DB2,よとすをゃで王ン,untranslated,
8/S8012.DAT,0x47DD4,<CTRL:E5>！じ者ひれ話<G:243><CTRL:E6><CTRL:00><CTRL:E5>！運き臣まぼ話<G:243><CTRL:E6><CTRL:00><CTRL:E5>！フダレねま負話<G:243><CTRL:E6><CTRL:00><CTRL:E5>！解い<G:768>ま火<CTRL:E6>,untranslated,
8/S8012.DAT,0x47E2C,<CTRL:E5>！れどどめじ話<G:243><CTRL:E6><CTRL:00><CTRL:E5>！れひ<G:276>まねニ話<G:243><CTRL:E6><CTRL:00><CTRL:E5>！必ま直き話<G:243><CTRL:E6><CTRL:00><CTRL:E5>！解い<G:768>ま火<CTRL:E6>,untranslated,
8/S8012.DAT,0x47E86,<CTRL:E5>！はどま受金話<G:243><CTRL:E6><CTRL:00><CTRL:E5>！解い<G:768>ま火<CTRL:E6>,untranslated,
8/S8012.DAT,0x47FDA,チョピン 出発なさいますか？,untranslated,
8/S8012.DAT,0x48020,"<CTRL:E5><G:2>出発する
<CTRL:E5><G:2>出発しない",existing,|출발|그만
8/S8012.DAT,0x4806E,チョピン では、お乗り下さい,untranslated,
8/S8012.DAT,0x480D4,"さあ、残りはあと1つだ。
<CTRL:E4>よゴーゲン、次の目的地は？",untranslated,
8/S8012.DAT,0x48146,石は次の石に我々を導く・・<CTRL:E4>よ。,untranslated,
8/S8012.DAT,0x481B0,"水の石 
<CTRL:E4>よ・・・精<CTRL:E4>4霊<CTRL:E4>4の<CTRL:E4>よ国スメ<CTRL:E4>4リ<CTRL:E4>4アの<CTRL:E4>よ・地の
<CTRL:E4>よ・城<CTRL:E4>4の<CTRL:E4>よ下<CTRL:E4>4に<CTRL:E4>4<G:677>き<CTRL:E4>4し<CTRL:E4>よ・<CTRL:E4>4火の<CTRL:E4>よ力<CTRL:E4>よ。",untranslated,
8/S8012.DAT,0x48260,"パレンシア城の地下に
最後の火の石があつたなんて。",untranslated,
8/S8012.DAT,0x482B2,何か邪悪なものを感じる。,untranslated,
8/S8012.DAT,0x482F6,<G:90><G:677>きし<G:89>なんて言つてるしね。,untranslated,
8/S8012.DAT,0x48340,"あの城にはびこつている
ヤツ等を一掃するチャンスだ。
俺はのつたぜ！",untranslated,
8/S8012.DAT,0x483A2,引けぬ戦いは承知の上。,untranslated,
8/S8012.DAT,0x48466,チョピン いつでも整備してお待ちしております。,untranslated,
8/S8013.DAT,0x4682E,る<CTRL:00>し<CTRL:00><G:5>,untranslated,
8/S8013.DAT,0x46870,ふ！<G:7><CTRL:00>4<CTRL:00>ふ！<G:7><CTRL:00>の<CTRL:00>ふ！<G:7><CTRL:00>な<CTRL:00>ふ！<G:7><CTRL:00>し<CTRL:00>ふ！<G:6><CTRL:00><CTRL:FF><CTRL:FF>の<CTRL:00>し<CTRL:00>ぞ！て,untranslated,
8/S8013.DAT,0x468EC,一！<G:6><CTRL:00>4<CTRL:00>一！<G:6><CTRL:00>の<CTRL:00>一！<G:6><CTRL:00>な<CTRL:00>一！<G:6><CTRL:00>し<CTRL:00>一！て,untranslated,
8/S8013.DAT,0x4694C,石<CTRL:00>え！攻<G:7>！<CTRL:00><G:5><CTRL:00>に<CTRL:00>先<G:10><CTRL:00><CTRL:FF><CTRL:FF>4<CTRL:00>た<CTRL:00><CTRL:F7><CTRL:FF>う<CTRL:00><G:3><CTRL:00>な<CTRL:00>石<CTRL:00>グ（<G:15><CTRL:FF>！<CTRL:00><G:12><CTRL:00><G:3><CTRL:00>の<CTRL:00>石<CTRL:00>グ（見！！<CTRL:00><G:12><CTRL:00><G:3><CTRL:00>し<CTRL:00>石<CTRL:00>か<G:7><G:989>！<CTRL:00><G:12><CTRL:00><G:3><CTRL:00>4<CTRL:00>石,untranslated,
8/S8013.DAT,0x469A2,石<CTRL:00>え！攻<G:7>！<CTRL:00><G:3><CTRL:00>に<CTRL:00>先<G:10><CTRL:00><CTRL:FF><CTRL:FF>4<CTRL:00>た<CTRL:00><CTRL:F7><CTRL:FF>う<CTRL:00><G:3><CTRL:00><G:25><CTRL:00>石,untranslated,
8/S8013.DAT,0x469DC,<CTRL:00><CTRL:FF>0<CTRL:00><G:25><CTRL:00>や<CTRL:00>0<CTRL:00>た<CTRL:00>や<CTRL:00>0<CTRL:00>4<CTRL:00>や<CTRL:00>う<CTRL:00>ら<CTRL:00><G:2><CTRL:00>で！て,untranslated,
8/S8013.DAT,0x46A2C,敵 <G:6><CTRL:00>4<CTRL:00>敵 <G:6><CTRL:00>の<CTRL:00>敵 <G:6><CTRL:00>な<CTRL:00>敵 <G:6><CTRL:00>し<CTRL:00>敵 う<CTRL:00><G:7><CTRL:00>6<CTRL:00>ど！<G:7><CTRL:00>4<CTRL:00>じ！<G:7><CTRL:00>の<CTRL:00>マ！<G:7><CTRL:00>な<CTRL:00>タ！<G:7><CTRL:00>し<CTRL:00>シ！う<CTRL:00><G:7><CTRL:00>6<CTRL:00>出！<G:7><CTRL:00>4<CTRL:00>ね！<G:7><CTRL:00>の<CTRL:00>下！<G:7><CTRL:00>な<CTRL:00>何！<G:7><CTRL:00>し<CTRL:00>チ！う<CTRL:00>を<CTRL:00><G:2><CTRL:00>ゃ う<CTRL:00>ら<CTRL:00><G:2><CTRL:00>2！に<CTRL:00>ろ て,untranslated,
8/S8013.DAT,0x46A4C,ど！<G:7><CTRL:00>4<CTRL:00>じ！<G:7><CTRL:00>の<CTRL:00>マ！<G:7><CTRL:00>な<CTRL:00>タ！<G:7><CTRL:00>し<CTRL:00>シ！う<CTRL:00><G:7><CTRL:00>6<CTRL:00>出！<G:7><CTRL:00>4<CTRL:00>ね！<G:7><CTRL:00>の<CTRL:00>下！<G:7><CTRL:00>な<CTRL:00>何！<G:7><CTRL:00>し<CTRL:00>チ！う<CTRL:00>を<CTRL:00><G:2><CTRL:00>ゃ う<CTRL:00>ら<CTRL:00><G:2><CTRL:00>2！に<CTRL:00>ろ て,untranslated,
8/S8013.DAT,0x46A6C,出！<G:7><CTRL:00>4<CTRL:00>ね！<G:7><CTRL:00>の<CTRL:00>下！<G:7><CTRL:00>な<CTRL:00>何！<G:7><CTRL:00>し<CTRL:00>チ！う<CTRL:00>を<CTRL:00><G:2><CTRL:00>ゃ う<CTRL:00>ら<CTRL:00><G:2><CTRL:00>2！に<CTRL:00>ろ て,untranslated,
8/S8013.DAT,0x46AC0,<G:90>！<G:7><CTRL:00>4<CTRL:00>霊！う<CTRL:00> <CTRL:00>！<CTRL:00><CTRL:FC>  <CTRL:00><G:3><CTRL:00><CTRL:FC> ,untranslated,
8/S8013.DAT,0x46AE6,て！<G:6><CTRL:00>4<CTRL:00>て！<G:6><CTRL:00>の<CTRL:00>て！<G:6><CTRL:00>な<CTRL:00>て！<G:6><CTRL:00>し<CTRL:00>て！う,untranslated,
8/S8013.DAT,0x46D3C,精。ンを？らわた,untranslated,
8/S8013.DAT,0x46D5A,<CTRL:E5>！値ひれ<G:544>投ミベ<CTRL:E6><CTRL:00><CTRL:E5>！場ふ<G:544>投ミベ<CTRL:E6><CTRL:00><CTRL:E5>！年 が精ん<CTRL:E6><CTRL:00><CTRL:E5>！もー出っん<CTRL:E6>,untranslated,
8/S8013.DAT,0x46DB2,よとすをゃで王ン,untranslated,
8/S8013.DAT,0x46DD4,<CTRL:E5>！じ者ひれ話<G:243><CTRL:E6><CTRL:00><CTRL:E5>！運き臣まぼ話<G:243><CTRL:E6><CTRL:00><CTRL:E5>！フダレねま負話<G:243><CTRL:E6><CTRL:00><CTRL:E5>！解い<G:768>ま火<CTRL:E6>,untranslated,
8/S8013.DAT,0x46E2C,<CTRL:E5>！れどどめじ話<G:243><CTRL:E6><CTRL:00><CTRL:E5>！れひ<G:276>まねニ話<G:243><CTRL:E6><CTRL:00><CTRL:E5>！必ま直き話<G:243><CTRL:E6><CTRL:00><CTRL:E5>！解い<G:768>ま火<CTRL:E6>,untranslated,
8/S8013.DAT,0x46E86,<CTRL:E5>！はどま受金話<G:243><CTRL:E6><CTRL:00><CTRL:E5>！解い<G:768>ま火<CTRL:E6>,untranslated,
8/S8013.DAT,0x4766E,"チョピン 
出発なさいますか？",untranslated,
8/S8013.DAT,0x476B6,"<CTRL:E5><G:2>出発する
<CTRL:E5><G:2>出発しない
<CTRL:E5><G:2>耳よりな話を聞きたい！",existing,|출발|그만|유용한 정보
8/S8013.DAT,0x47716,"チョピン 
では、こちらへ",untranslated,
8/S8013.DAT,0x47846,"チョピン 
いつでも整備してお待ちしております。",untranslated,
8/S8013.DAT,0x4793E,"チョピン 
どれについてお話ししましょう？",untranslated,
8/S8013.DAT,0x47996,"<CTRL:E5><G:2>ストーンサークル
<CTRL:E5><G:2>リングの位<G:676>設定
<CTRL:E5><G:2>召喚獣について
<CTRL:E5><G:2>次の<G:466>ージ",existing,|돌 고리|연결 위치|정령수 정보|다음
8/S8013.DAT,0x47A12,"<CTRL:E5><G:2>ポニの楽器
<CTRL:E5><G:2>闘技場
<CTRL:E5><G:2>キートウ<G:654>ール
<CTRL:E5><G:2>やつっりいいや。",existing,|포코 악기|투기장|불꽃|그만
8/S8013.DAT,0x47A84,"<CTRL:E5><G:2>ストーンサークル
<CTRL:E5><G:2>リングの位<G:676>設定
<CTRL:E5><G:2>召喚獣
<CTRL:E5><G:2>次の<G:466>ージ",existing,|돌 고리|연결 위치|정령수|다음
8/S8013.DAT,0x47AFC,"<CTRL:E5><G:2>ポニの楽器
<CTRL:E5><G:2>闘技場
<CTRL:E5><G:2>キートウ<G:654>ール
<CTRL:E5><G:2>次の<G:466>ージ",existing,|포코 악기|투기장|불꽃|다음
8/S8013.DAT,0x47B6E,"<CTRL:E5><G:2>ラマダ寺の修行
<CTRL:E5><G:2>ロマンシングストーン
<CTRL:E5><G:2>アクセサリー<G:90>きぬのおび<G:89>
<CTRL:E5><G:2>やつっりいいや。",existing,|라마다 수행|로망의 돌|장신구 비단|그만
8/S8013.DAT,0x47BE8,"チョピン 
ゴーゲンさんが仲聞になつた後にオルカスの丘のストーンサークルへ行きましたか？",untranslated,
8/S8013.DAT,0x47C4C,"チョピン 
ここでは、あるアイテムが手に入ります。ストーンサークルだけに・・。",untranslated,
8/S8013.DAT,0x47CAC,"チョピン 
バトル中に、自分のターンで
スタートボタンをおすと
ステータスを見れますよね。",untranslated,
8/S8013.DAT,0x47D10,"チョピン 
その時に、カー<G:551>ルと<CTRL:E7>！でリングの中の技を選んでアイニンの位<G:676>を変えられるんです。",untranslated,
8/S8013.DAT,0x47D7A,"チョピン 
これは、一度変えるとセーフされるので
すつと使えますよ。",untranslated,
8/S8013.DAT,0x47DD8,"チョピン 
召喚獣は全部で2までなると聞いております。中には見つかりにくいものもいるようなのであちこち探してみて下さい。",untranslated,
8/S8013.DAT,0x47E52,"チョピン 
ポニ様の楽器は、全部で6つになると聞いております。全部見つかると、かなり強い兵隊になれそうですね。",untranslated,
8/S8013.DAT,0x47EC8,"チョピン 
その後の闘技場では、バトルに勝つた数を数えているみたいですね。",untranslated,
8/S8013.DAT,0x47F24,"チョピン 
きつと、いいことがありますから
がんばつて記ろくを作つて下さい。",untranslated,
8/S8013.DAT,0x47F84,"チョピン 
ゴーゲン様のキートウ<G:654>ールの魔法の火に<G:90>大きな<G:284><G:480><G:89>を投げ込むと大<G:284>発が
起こるそうです。",untranslated,
8/S8013.DAT,0x47FF8,"チョピン 
モンスターの多いところで使つてみては
どうでしょう。",untranslated,
8/S8013.DAT,0x48052,"チョピン 
ラマダ寺では、ランクを設けて修行を行つているようですが、その全てを終えると手に入るアクセサリーがあるようです。",untranslated,
8/S8013.DAT,0x480C8,"チョピン 
ただ、ラマダ寺でもらえるわけではないようですが・・・。",untranslated,
8/S8013.DAT,0x48124,"チョピン 
ロマンシングストーンのある場所がわかりました。1つはスメリアのトウ<G:276><G:222>ル
1つはアララトスの遺跡ダンジョン、",untranslated,
8/S8013.DAT,0x48198,"チョピン 
1つはゴーゲン様が、最後の1つはアークさんの父上が持つてらつしゃつたみたいですね。",untranslated,
8/S8013.DAT,0x48202,"チョピン 
戦闘での経験値が<G:752>になるアクセサリーがあるようです。名前は<G:90>きぬのおび<G:89>。
誰でも使えるようですね。",untranslated,
8/S8021.DAT,0x4790A,本<CTRL:00>え<CTRL:00>攻4<G:3><CTRL:00> <CTRL:00><G:3><CTRL:00>4<CTRL:00>本<CTRL:00>シ<G:4><G:15><G:25><G:3><CTRL:00> <CTRL:00><G:3><CTRL:00>6<CTRL:00>本<CTRL:00>見<G:3><G:15>4<G:3><CTRL:00> <CTRL:00><G:3><CTRL:00><G:25><CTRL:00>本,untranslated,
8/S8021.DAT,0x47926,本<CTRL:00>見<G:3><G:15>4<G:3><CTRL:00> <CTRL:00><G:3><CTRL:00><G:25><CTRL:00>本,untranslated,
8/S8021.DAT,0x47A3C,<CTRL:F6><G:4>て,untranslated,
8/S8021.DAT,0x47A56,<CTRL:F6><G:4><G:6><CTRL:00><G:25><CTRL:00><CTRL:F6><G:4>て,untranslated,
8/S8021.DAT,0x47A9E,"サリュ族の男 
あれが我々の村です。",untranslated,
8/S8021.DAT,0x47B1C,"サリュ族の男 
ア<G:467>ンダ高地から来た我々の<G:771>先が
最初に住んだ場所です。",untranslated,
8/S8021.DAT,0x47B8C,"サリュ族の男 
そのころは、ここは水とみどりの豊かな
それは住みやすい土地だつた
と聞いております。",untranslated,
8/S8021.DAT,0x47BFA,"この砂漠の国が？
急には信じられない話ね。",untranslated,
8/S8021.DAT,0x47C46,"サリュ族の男 
<G:243><G:293>から大きな建物が見えたでしょう。",untranslated,
8/S8021.DAT,0x47CB0,"えらく無骨（ぶこつ）な
建物だつたが、あれは何じゃ？",untranslated,
8/S8021.DAT,0x47D10,"サリュ族の男 
あれは動力石の採使場（さいくつじょう）です。",untranslated,
8/S8021.DAT,0x47D7A,"サリュ族の男 
動力石は、今ではあらゆる国で
機械を動かす源となつているものです。",untranslated,
8/S8021.DAT,0x47DF2,"サリュ族の男 
1000年前に、ロマリアから来た男が
動力石を使つて、",untranslated,
8/S8021.DAT,0x47E4C,"サリュ族の男 
他の国へ売りつける商売を始めました。",untranslated,
8/S8021.DAT,0x47EA0,"サリュ族の男 
動力石は、高値で売れ
国はにわかに富みました。",untranslated,
8/S8021.DAT,0x47F0E,"サリュ族の男 
ところが急な採使は自然に
くるいを生じさせたのです。",untranslated,
8/S8021.DAT,0x47F6A,"サリュ族の男 
少しすつ、国はかわきはじめました。",untranslated,
8/S8021.DAT,0x47FC6,"サリュ族の男 
そして今では、
国はすつかり砂漠化してしまいました。",untranslated,
8/S8021.DAT,0x4802E,"サリュ族の男 
しかし、その男の子孫が
この国を治めているのです。",untranslated,
8/S8021.DAT,0x48096,なんてことだ。,untranslated,
8/S8021.DAT,0x480D0,"サリュ族の男 
まいりましょう。
長老から聞いて頂きたい話があります。",untranslated,
8/S8021.DAT,0x48296,"サリュ族の男 
<CTRL:E4>よむ・村が、村が・・。",untranslated,
8/S8021.DAT,0x48310,何が起きたんだ！？,untranslated,
8/S8021.DAT,0x4837E,ュ<G:5><G:6><CTRL:00><G:3><CTRL:00>言<G:5><G:6><CTRL:00>4<CTRL:00>ュ<G:5><G:6><CTRL:00><G:4><CTRL:00>言<G:5><G:6><CTRL:00>6<CTRL:00>ュ<G:5><G:6><CTRL:00><G:5><CTRL:00>上<G:5><G:6><CTRL:00><G:25><CTRL:00>聞<G:5>て,untranslated,
8/S8021.DAT,0x48396,ュ<G:5><G:6><CTRL:00><G:5><CTRL:00>上<G:5><G:6><CTRL:00><G:25><CTRL:00>聞<G:5>て,untranslated,
8/S8031.DAT,0x469EE, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:14><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>5<CTRL:00>は<CTRL:00><G:14> に<CTRL:00>す<CTRL:00><G:15><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>2<CTRL:00>は<CTRL:00><G:14> に<CTRL:00> <CTRL:00>・ か<CTRL:00> ,untranslated,
8/S8031.DAT,0x46A12,は<CTRL:00><G:14> に<CTRL:00> <CTRL:00>・ か<CTRL:00> ,untranslated,
8/S8031.DAT,0x46BEA, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:14><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>5<CTRL:00>は<CTRL:00><G:12>！に<CTRL:00>す<CTRL:00><G:15><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>2<CTRL:00>は<CTRL:00><G:12>！に<CTRL:00> <CTRL:00>が！か<CTRL:00> ,untranslated,
8/S8031.DAT,0x46C0E,は<CTRL:00><G:12>！に<CTRL:00> <CTRL:00>が！か<CTRL:00> ,untranslated,
8/S8031.DAT,0x46E0E, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
8/S8031.DAT,0x46E1A,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
8/S8031.DAT,0x47086, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
8/S8031.DAT,0x47092,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
8/S8031.DAT,0x4729E, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
8/S8031.DAT,0x472AA,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
8/S8031.DAT,0x4748E, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
8/S8031.DAT,0x4749A,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
8/S8031.DAT,0x4758E, <CTRL:00><G:25><CTRL:00>し<CTRL:00> ,untranslated,
8/S8031.DAT,0x478EC,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
8/S8031.DAT,0x479A0,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
8/S8031.DAT,0x47ACE,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
8/S8031.DAT,0x47CE2,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
8/S8031.DAT,0x47D82,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
8/S8031.DAT,0x47DF8,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
8/S8031.DAT,0x47EF4,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
8/S8031.DAT,0x48220,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
8/S8031.DAT,0x4856C,"サリュ族の男 
な、なんてことだ！？<CTRL:E4>よ<CTRL:E4>よ",untranslated,
8/S8031.DAT,0x48588,"サリュ族の男 
長老・・<CTRL:E4>よ。",untranslated,
8/S8031.DAT,0x485FA,"ひどい・・<CTRL:E4>よ。
ひ<CTRL:E4><G:10>ど<CTRL:E4>よすぎる・・<CTRL:E4>よ。",untranslated,
8/S8031.DAT,0x48662,生き残つた人はいないのか？,untranslated,
8/S8031.DAT,0x486E8,"マットバトラー 
水の神殿のカベは手に入つたか？",untranslated,
8/S8031.DAT,0x48736,"レットスケルトン 
うがー！",untranslated,
8/S8031.DAT,0x48778,"マットバトラー 
よし、カサトール様がお待ちかねだ。
引きあげるぞ。",untranslated,
8/S8031.DAT,0x487D2,待て！,untranslated,
8/S8031.DAT,0x4881C,"マットバトラー 
なんだ、きさまは！？",untranslated,
8/S8031.DAT,0x48864,おまえらがこんなこをしたのか？,untranslated,
8/S8031.DAT,0x488A6,"マットバトラー 
だとしたらどうなんだ、小僧！",untranslated,
8/S8031.DAT,0x488F4,ゆるすわけにはいかない！,untranslated,
8/S8031.DAT,0x49AAC,と<CTRL:00>の<CTRL:00>0<CTRL:00><CTRL:FF><CTRL:FF>と<CTRL:00>5<CTRL:00><G:4><CTRL:00><CTRL:FF><CTRL:FF>や<CTRL:00><G:11><CTRL:00>）<CTRL:00><CTRL:FF><CTRL:FF><CTRL:FF><CTRL:FF>,untranslated,
8/S8041.DAT,0x47918,<CTRL:F7><CTRL:FF><G:10><CTRL:00><CTRL:FF><CTRL:FF>4<CTRL:00>2<CTRL:00><CTRL:FD><CTRL:FF>3,untranslated,
8/S8041.DAT,0x47922,<CTRL:FD><CTRL:FF>3,untranslated,
8/S8041.DAT,0x479BC,"待て！
<CTRL:E4>よお前をその神殿に
入れるわけにはいかない！",untranslated,
8/S8041.DAT,0x47A1C,"カサトール 
きさまが敵のスメリアの戦士か。
あちこちで我々の邪魔を
してくれているようだな。",untranslated,
8/S8041.DAT,0x47A94,"邪魔？<CTRL:E4>よ
あなた達のやつているこが
この世界を
どんどん悪くしているのよ。",untranslated,
8/S8041.DAT,0x47B08,"カサトール 
世界が悪くなつてるだと？
何様のつもりだ！",untranslated,
8/S8041.DAT,0x47B5A,"カサトール 
利用できるものをとことん利用し
生きる価値もないようなク供を
消し去つて何が悪い？",untranslated,
8/S8041.DAT,0x47BDA,"何てこを・・・
許さん！",untranslated,
8/S8041.DAT,0x47C32,"カサトール 
きさまの相手は
我がモンスター
グラ・アピスとニ・アピス達だ！",untranslated,
8/S8041.DAT,0x47C9C,"カサトール 
俺と勝負がしたくば
勝つて神殿まで来い！
<CTRL:E4>よ来られればの話だがな。",untranslated,
8/S8051.DAT,0x469E8, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:14><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>5<CTRL:00>は<CTRL:00><G:11> に<CTRL:00>す<CTRL:00><G:15><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>2<CTRL:00>は<CTRL:00><G:11> に<CTRL:00> <CTRL:00>つ か<CTRL:00> ,untranslated,
8/S8051.DAT,0x46A0C,は<CTRL:00><G:11> に<CTRL:00> <CTRL:00>つ か<CTRL:00> ,untranslated,
8/S8051.DAT,0x46BE4, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:14><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>5<CTRL:00>は<CTRL:00>）！に<CTRL:00>す<CTRL:00><G:15><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>2<CTRL:00>は<CTRL:00>）！に<CTRL:00> <CTRL:00>ま！か<CTRL:00> ,untranslated,
8/S8051.DAT,0x46C08,は<CTRL:00>）！に<CTRL:00> <CTRL:00>ま！か<CTRL:00> ,untranslated,
8/S8051.DAT,0x46E08, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
8/S8051.DAT,0x46E14,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
