id,status,severity,finding,evidence,next_action,scope,original_choice_count,current_choice_count,original_japanese,current_korean
C1/SC031.DAT:46EAA,PASS_SEMANTIC,NONE,"Directly compared original/current meaning; no material choice direction, count, target or action change identified. Runtime branch/geometry approval is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=399; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv', 'ui_battle_choice_v39.csv']",Runtime selection/effect/geometry validation separate,choice_or_quiz,2,2,"やるぜ。もちろんいいよな
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる",간다. 물론 괜찮겠지?|<CTRL:E503>물론|<CTRL:E503>역시 그만 
C1/SC031.DAT:46F0E,PASS_SEMANTIC,NONE,"Directly compared original/current meaning; no material choice direction, count, target or action change identified. Runtime branch/geometry approval is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=400; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv', 'ui_battle_choice_v39.csv']",Runtime selection/effect/geometry validation separate,choice_or_quiz,2,2,"戦闘になるけど、いいのかな？
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる","싸우게 되는데, 괜찮을까?|<CTRL:E503>괜찮아|<CTRL:E503>그만둘래 "
C1/SC031.DAT:46F74,PASS_SEMANTIC,NONE,"Directly compared original/current meaning; no material choice direction, count, target or action change identified. Runtime branch/geometry approval is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=401; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv', 'ui_battle_choice_v39.csv']",Runtime selection/effect/geometry validation separate,choice_or_quiz,2,2,"戦闘になるがいいのかな？
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる",싸우게 되는데 괜찮으려나?|<CTRL:E503>괜찮다|<CTRL:E503>그만두마  
C1/SC031.DAT:46FD8,PASS_SEMANTIC,NONE,"Directly compared original/current meaning; no material choice direction, count, target or action change identified. Runtime branch/geometry approval is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=402; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv', 'ui_battle_choice_v39.csv']",Runtime selection/effect/geometry validation separate,choice_or_quiz,2,2,"いいか？
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる",괜찮나?|<CTRL:E503>예 |<CTRL:E503>그만둔다  
C1/SC031.DAT:47034,PASS_SEMANTIC,NONE,"Directly compared original/current meaning; no material choice direction, count, target or action change identified. Runtime branch/geometry approval is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=403; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv', 'ui_battle_choice_v39.csv']",Runtime selection/effect/geometry validation separate,choice_or_quiz,2,2,"どうしようかね
<CTRL:E5:03>やる
<CTRL:E5:03>やつっりやめる",어떻게 할까?|<CTRL:E503>싸운다|<CTRL:E503>그만둔다  
C1/SC041.DAT:46DE6,PASS_SEMANTIC,NONE,"Directly compared original/current meaning; no material choice direction, count, target or action change identified. Runtime branch/geometry approval is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=404; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv', 'ui_battle_choice_v39.csv']",Runtime selection/effect/geometry validation separate,choice_or_quiz,2,2,"戦闘になるぞ。いいか？
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる",싸우게 된다. 괜찮나?|<CTRL:E503>예 |<CTRL:E503>그만둔다  
C1/SC041.DAT:46E48,PASS_SEMANTIC,NONE,"Directly compared original/current meaning; no material choice direction, count, target or action change identified. Runtime branch/geometry approval is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=405; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv', 'ui_battle_choice_v39.csv']",Runtime selection/effect/geometry validation separate,choice_or_quiz,2,2,"戦闘になるよ。いいの？
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる",싸우게 돼. 괜찮아?|<CTRL:E503>응|<CTRL:E503>그만둘래 
C1/SC041.DAT:46EAA,PASS_SEMANTIC,NONE,"Directly compared original/current meaning; no material choice direction, count, target or action change identified. Runtime branch/geometry approval is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=406; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv', 'ui_battle_choice_v39.csv']",Runtime selection/effect/geometry validation separate,choice_or_quiz,2,2,"やるぜ。もちろんいいよな
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる",간다. 물론 괜찮겠지?|<CTRL:E503>물론|<CTRL:E503>역시 그만 
C1/SC041.DAT:46F0E,PASS_SEMANTIC,NONE,"Directly compared original/current meaning; no material choice direction, count, target or action change identified. Runtime branch/geometry approval is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=407; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv', 'ui_battle_choice_v39.csv']",Runtime selection/effect/geometry validation separate,choice_or_quiz,2,2,"戦闘になるけど、いいのかな？
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる","싸우게 되는데, 괜찮을까?|<CTRL:E503>괜찮아|<CTRL:E503>그만둘래 "
C1/SC041.DAT:46F74,PASS_SEMANTIC,NONE,"Directly compared original/current meaning; no material choice direction, count, target or action change identified. Runtime branch/geometry approval is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=408; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv', 'ui_battle_choice_v39.csv']",Runtime selection/effect/geometry validation separate,choice_or_quiz,2,2,"戦闘になるがいいのかな？
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる",싸우게 되는데 괜찮으려나?|<CTRL:E503>괜찮다|<CTRL:E503>그만두마  
C1/SC041.DAT:46FD8,PASS_SEMANTIC,NONE,"Directly compared original/current meaning; no material choice direction, count, target or action change identified. Runtime branch/geometry approval is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=409; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv', 'ui_battle_choice_v39.csv']",Runtime selection/effect/geometry validation separate,choice_or_quiz,2,2,"いいか？
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる",괜찮나?|<CTRL:E503>예 |<CTRL:E503>그만둔다  
C1/SC041.DAT:47034,PASS_SEMANTIC,NONE,"Directly compared original/current meaning; no material choice direction, count, target or action change identified. Runtime branch/geometry approval is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=410; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv', 'ui_battle_choice_v39.csv']",Runtime selection/effect/geometry validation separate,choice_or_quiz,2,2,"どうしようかね
<CTRL:E5:03>やる
<CTRL:E5:03>やつっりやめる",어떻게 할까?|<CTRL:E503>싸운다|<CTRL:E503>그만둔다  
C1/SC051.DAT:46DE6,PASS_SEMANTIC,NONE,"Directly compared original/current meaning; no material choice direction, count, target or action change identified. Runtime branch/geometry approval is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=411; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv', 'ui_battle_choice_v39.csv']",Runtime selection/effect/geometry validation separate,choice_or_quiz,2,2,"戦闘になるぞ。いいか？
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる",싸우게 된다. 괜찮나?|<CTRL:E503>예 |<CTRL:E503>그만둔다  
C1/SC051.DAT:46E48,PASS_SEMANTIC,NONE,"Directly compared original/current meaning; no material choice direction, count, target or action change identified. Runtime branch/geometry approval is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=412; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv', 'ui_battle_choice_v39.csv']",Runtime selection/effect/geometry validation separate,choice_or_quiz,2,2,"戦闘になるよ。いいの？
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる",싸우게 돼. 괜찮아?|<CTRL:E503>응|<CTRL:E503>그만둘래 
C1/SC051.DAT:46EAA,PASS_SEMANTIC,NONE,"Directly compared original/current meaning; no material choice direction, count, target or action change identified. Runtime branch/geometry approval is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=413; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv', 'ui_battle_choice_v39.csv']",Runtime selection/effect/geometry validation separate,choice_or_quiz,2,2,"やるぜ。もちろんいいよな
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる",간다. 물론 괜찮겠지?|<CTRL:E503>물론|<CTRL:E503>역시 그만 
C1/SC051.DAT:46F0E,PASS_SEMANTIC,NONE,"Directly compared original/current meaning; no material choice direction, count, target or action change identified. Runtime branch/geometry approval is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=414; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv', 'ui_battle_choice_v39.csv']",Runtime selection/effect/geometry validation separate,choice_or_quiz,2,2,"戦闘になるけど、いいのかな？
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる","싸우게 되는데, 괜찮을까?|<CTRL:E503>괜찮아|<CTRL:E503>그만둘래 "
C1/SC051.DAT:46F74,PASS_SEMANTIC,NONE,"Directly compared original/current meaning; no material choice direction, count, target or action change identified. Runtime branch/geometry approval is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=415; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv', 'ui_battle_choice_v39.csv']",Runtime selection/effect/geometry validation separate,choice_or_quiz,2,2,"戦闘になるがいいのかな？
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる",싸우게 되는데 괜찮으려나?|<CTRL:E503>괜찮다|<CTRL:E503>그만두마  
C1/SC051.DAT:46FD8,PASS_SEMANTIC,NONE,"Directly compared original/current meaning; no material choice direction, count, target or action change identified. Runtime branch/geometry approval is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=416; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv', 'ui_battle_choice_v39.csv']",Runtime selection/effect/geometry validation separate,choice_or_quiz,2,2,"いいか？
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる",괜찮나?|<CTRL:E503>예 |<CTRL:E503>그만둔다  
C1/SC051.DAT:47034,PASS_SEMANTIC,NONE,"Directly compared original/current meaning; no material choice direction, count, target or action change identified. Runtime branch/geometry approval is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=417; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv', 'ui_battle_choice_v39.csv']",Runtime selection/effect/geometry validation separate,choice_or_quiz,2,2,"どうしようかね
<CTRL:E5:03>やる
<CTRL:E5:03>やつっりやめる",어떻게 할까?|<CTRL:E503>싸운다|<CTRL:E503>그만둔다  
C1/SC061.DAT:46DE6,PASS_SEMANTIC,NONE,"Directly compared original/current meaning; no material choice direction, count, target or action change identified. Runtime branch/geometry approval is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=418; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv', 'ui_battle_choice_v39.csv']",Runtime selection/effect/geometry validation separate,choice_or_quiz,2,2,"戦闘になるぞ。いいか？
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる",싸우게 된다. 괜찮나?|<CTRL:E503>예 |<CTRL:E503>그만둔다  
C1/SC061.DAT:46E48,PASS_SEMANTIC,NONE,"Directly compared original/current meaning; no material choice direction, count, target or action change identified. Runtime branch/geometry approval is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=419; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv', 'ui_battle_choice_v39.csv']",Runtime selection/effect/geometry validation separate,choice_or_quiz,2,2,"戦闘になるよ。いいの？
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる",싸우게 돼. 괜찮아?|<CTRL:E503>응|<CTRL:E503>그만둘래 
C1/SC061.DAT:46EAA,PASS_SEMANTIC,NONE,"Directly compared original/current meaning; no material choice direction, count, target or action change identified. Runtime branch/geometry approval is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=420; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv', 'ui_battle_choice_v39.csv']",Runtime selection/effect/geometry validation separate,choice_or_quiz,2,2,"やるぜ。もちろんいいよな
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる",간다. 물론 괜찮겠지?|<CTRL:E503>물론|<CTRL:E503>역시 그만 
C1/SC061.DAT:46F0E,PASS_SEMANTIC,NONE,"Directly compared original/current meaning; no material choice direction, count, target or action change identified. Runtime branch/geometry approval is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=421; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv', 'ui_battle_choice_v39.csv']",Runtime selection/effect/geometry validation separate,choice_or_quiz,2,2,"戦闘になるけど、いいのかな？
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる","싸우게 되는데, 괜찮을까?|<CTRL:E503>괜찮아|<CTRL:E503>그만둘래 "
C1/SC061.DAT:46F74,PASS_SEMANTIC,NONE,"Directly compared original/current meaning; no material choice direction, count, target or action change identified. Runtime branch/geometry approval is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=422; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv', 'ui_battle_choice_v39.csv']",Runtime selection/effect/geometry validation separate,choice_or_quiz,2,2,"戦闘になるがいいのかな？
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる",싸우게 되는데 괜찮으려나?|<CTRL:E503>괜찮다|<CTRL:E503>그만두마  
